estacion,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
11,27.6531,-80.2428,8.5,27.1,9.62,210.0,27.07,0.03,8,1,1
11,27.6531,-80.2428,8.5,27.399999999999995,12.3,210.0,31.09,0.0,8,27,1
12,26.6847,-80.0994,5.8,22.5,19.24,210.0,48.09,0.31,1,23,2
12,26.6847,-80.0994,5.8,24.099999999999998,12.08,210.0,31.09,1.43,6,7,2
2,26.0719,-80.1536,3.4,22.299999999999997,5.82,210.0,19.01,0.0,1,20,2
4,30.4844,-81.7019,10.1,24.799999999999997,9.84,210.0,29.08,0.58,5,23,3
5,30.3361,-81.5147,12.5,21.100000000000005,8.5,210.0,23.94,0.61,1,3,2
5,30.3361,-81.5147,12.5,23.7,10.29,210.0,25.05,0.0,3,1,2
5,30.3361,-81.5147,12.5,25.700000000000003,10.07,210.0,27.07,0.0,5,1,2
5,30.3361,-81.5147,12.5,25.599999999999998,7.38,210.0,25.95,0.01,6,5,2
5,30.3361,-81.5147,12.5,25.200000000000003,4.47,210.0,36.91,0.03,6,19,2
5,30.3361,-81.5147,12.5,27.299999999999997,5.37,210.0,23.94,0.12,7,1,2
5,30.3361,-81.5147,12.5,27.1,8.5,210.0,23.94,0.0,7,24,2
9,30.3975,-84.3289,19.2,21.900000000000002,15.66,210.0,46.98,0.29,1,22,2
9,30.3975,-84.3289,19.2,13.599999999999998,3.58,210.0,21.03,0.0,2,1,2
9,30.3975,-84.3289,19.2,18.099999999999998,3.13,210.0,17.0,0.0,2,20,2
9,30.3975,-84.3289,19.2,17.800000000000004,2.68,210.0,16.11,0.0,3,9,2
9,30.3975,-84.3289,19.2,25.100000000000005,8.72,210.0,35.12,0.58,5,23,2
9,30.3975,-84.3289,19.2,26.100000000000005,2.46,210.0,21.92,0.0,8,9,2
9,30.3975,-84.3289,19.2,27.700000000000003,4.7,210.0,19.91,0.0,8,12,2
9,30.3975,-84.3289,19.2,27.299999999999997,3.8,210.0,25.05,0.06,8,22,2
9,30.3975,-84.3289,19.2,21.3,7.38,210.0,31.09,0.0,9,12,2
8,28.4339,-81.325,27.4,21.599999999999998,6.04,200.0,21.92,0.0,1,2,2
8,28.4339,-81.325,27.4,21.799999999999997,8.95,200.0,27.07,0.0,1,21,2
8,28.4339,-81.325,27.4,23.099999999999998,15.88,200.0,51.0,0.58,1,22,2
8,28.4339,-81.325,27.4,17.299999999999997,3.36,200.0,21.03,0.0,2,11,2
8,28.4339,-81.325,27.4,20.799999999999997,9.62,200.0,25.95,0.06,3,13,2
8,28.4339,-81.325,27.4,24.799999999999997,9.17,200.0,27.96,0.0,3,30,2
8,28.4339,-81.325,27.4,22.800000000000004,10.29,200.0,31.09,0.55,6,7,2
8,28.4339,-81.325,27.4,27.199999999999996,5.37,200.0,17.0,0.0,7,24,2
8,28.4339,-81.325,27.4,25.799999999999997,5.82,200.0,38.92,0.08,8,2,2
8,28.4339,-81.325,27.4,26.799999999999997,5.14,200.0,31.09,0.8,8,12,2
3,29.6919,-82.2756,37.5,16.700000000000003,4.03,200.0,21.92,0.0,1,1,3
3,29.6919,-82.2756,37.5,24.200000000000003,5.14,200.0,29.97,0.94,8,3,3
3,29.6919,-82.2756,37.5,25.200000000000003,3.8,200.0,17.0,0.0,8,4,3
1,29.1828,-81.0483,9.4,22.9,13.87,200.0,48.09,0.44,1,22,2
1,29.1828,-81.0483,9.4,15.799999999999999,3.8,200.0,16.11,0.0,2,11,2
1,29.1828,-81.0483,9.4,23.299999999999997,5.82,200.0,19.91,0.0,3,1,2
1,29.1828,-81.0483,9.4,24.899999999999995,8.5,200.0,25.95,0.0,5,23,2
6,24.555,-81.7522,1.2,27.199999999999996,8.28,200.0,25.95,0.34,5,14,1
6,24.555,-81.7522,1.2,27.9,9.62,200.0,23.04,0.04,5,25,1
6,24.555,-81.7522,1.2,27.1,15.21,200.0,27.96,0.0,6,8,1
7,25.7906,-80.3164,8.8,26.0,15.21,200.0,36.01,0.0,1,22,3
10,27.9619,-82.5403,5.8,21.2,3.13,200.0,12.08,0.0,1,18,2
10,27.9619,-82.5403,5.8,22.199999999999996,9.17,200.0,25.05,0.0,1,21,2
10,27.9619,-82.5403,5.8,26.599999999999998,11.86,200.0,29.97,0.0,4,3,2
10,27.9619,-82.5403,5.8,24.400000000000002,6.71,200.0,18.12,0.0,4,26,2
10,27.9619,-82.5403,5.8,25.599999999999998,10.74,200.0,35.12,1.49,6,7,2
10,27.9619,-82.5403,5.8,28.800000000000004,5.37,200.0,27.96,0.14,7,6,2
10,27.9619,-82.5403,5.8,27.5,4.25,200.0,19.91,0.23,7,22,2
10,27.9619,-82.5403,5.8,29.5,5.82,200.0,17.0,0.02,8,13,2
11,27.6531,-80.2428,8.5,23.400000000000002,6.71,200.0,23.94,0.0,1,3,1
11,27.6531,-80.2428,8.5,23.7,17.22,200.0,40.94,0.0,1,22,1
11,27.6531,-80.2428,8.5,23.8,11.41,200.0,25.05,0.01,3,1,1
11,27.6531,-80.2428,8.5,26.2,7.61,200.0,21.92,0.0,5,12,1
11,27.6531,-80.2428,8.5,26.799999999999997,8.95,200.0,34.0,0.0,5,13,1
11,27.6531,-80.2428,8.5,24.899999999999995,9.84,200.0,25.95,0.62,6,6,1
11,27.6531,-80.2428,8.5,28.099999999999998,7.38,200.0,46.98,0.08,7,29,1
11,27.6531,-80.2428,8.5,25.200000000000003,7.61,200.0,31.99,1.72,7,31,1
11,27.6531,-80.2428,8.5,27.199999999999996,10.51,200.0,25.95,0.06,8,25,1
12,26.6847,-80.0994,5.8,28.200000000000003,4.7,200.0,21.92,0.04,8,15,2
2,26.0719,-80.1536,3.4,25.700000000000003,9.17,200.0,25.05,0.01,1,3,2
2,26.0719,-80.1536,3.4,26.700000000000003,8.05,200.0,23.04,0.36,5,14,2
2,26.0719,-80.1536,3.4,28.200000000000003,4.7,200.0,21.03,0.07,6,27,2
2,26.0719,-80.1536,3.4,25.500000000000004,7.16,200.0,35.12,2.56,8,25,2
4,30.4844,-81.7019,10.1,20.700000000000003,7.61,200.0,21.03,1.47,1,3,3
4,30.4844,-81.7019,10.1,13.699999999999998,4.92,200.0,19.01,0.0,2,11,3
4,30.4844,-81.7019,10.1,24.299999999999997,6.26,200.0,17.0,0.04,6,16,3
5,30.3361,-81.5147,12.5,17.800000000000004,8.28,200.0,23.94,0.0,1,1,2
5,30.3361,-81.5147,12.5,21.5,8.28,200.0,19.91,0.0,1,2,2
5,30.3361,-81.5147,12.5,22.800000000000004,10.07,200.0,38.92,1.33,5,4,2
5,30.3361,-81.5147,12.5,25.500000000000004,3.13,200.0,29.97,0.21,7,10,2
5,30.3361,-81.5147,12.5,25.900000000000002,4.92,200.0,23.04,0.15,7,22,2
5,30.3361,-81.5147,12.5,25.4,6.93,200.0,25.05,0.0,7,23,2
9,30.3975,-84.3289,19.2,15.899999999999999,2.68,200.0,16.11,0.0,2,6,2
9,30.3975,-84.3289,19.2,13.299999999999999,4.7,200.0,19.91,0.0,2,11,2
9,30.3975,-84.3289,19.2,10.299999999999999,1.79,200.0,19.01,0.0,3,17,2
9,30.3975,-84.3289,19.2,25.300000000000004,4.47,200.0,25.95,0.09,6,5,2
9,30.3975,-84.3289,19.2,27.199999999999996,4.25,200.0,27.07,0.27,6,30,2
9,30.3975,-84.3289,19.2,27.600000000000005,2.91,200.0,12.97,0.0,7,19,2
9,30.3975,-84.3289,19.2,26.2,3.58,200.0,18.12,0.05,8,6,2
9,30.3975,-84.3289,19.2,27.399999999999995,4.03,200.0,14.09,0.0,8,21,2
8,28.4339,-81.325,27.4,23.8,10.51,190.0,23.94,0.0,1,3,2
8,28.4339,-81.325,27.4,15.0,2.46,190.0,12.97,0.0,2,1,2
8,28.4339,-81.325,27.4,20.200000000000003,6.04,190.0,23.04,0.0,2,7,2
8,28.4339,-81.325,27.4,20.700000000000003,5.59,190.0,17.0,0.0,2,14,2
8,28.4339,-81.325,27.4,23.5,2.91,190.0,31.99,0.18,6,14,2
8,28.4339,-81.325,27.4,26.799999999999997,6.26,190.0,25.05,0.81,8,1,2
8,28.4339,-81.325,27.4,25.900000000000002,7.83,190.0,23.04,0.27,8,27,2
3,29.6919,-82.2756,37.5,21.900000000000002,5.37,190.0,21.03,0.0,3,30,3
3,29.6919,-82.2756,37.5,25.700000000000003,2.46,190.0,38.03,0.39,7,8,3
3,29.6919,-82.2756,37.5,26.2,3.8,190.0,33.11,0.38,7,9,3
3,29.6919,-82.2756,37.5,25.200000000000003,6.04,190.0,19.91,1.38,7,23,3
3,29.6919,-82.2756,37.5,26.399999999999995,3.13,190.0,21.03,0.09,8,13,3
1,29.1828,-81.0483,9.4,27.399999999999995,5.82,190.0,16.11,0.22,8,11,2
1,29.1828,-81.0483,9.4,26.799999999999997,5.59,190.0,23.04,0.07,8,27,2
7,25.7906,-80.3164,8.8,23.400000000000002,6.04,190.0,27.96,0.0,1,21,3
7,25.7906,-80.3164,8.8,27.700000000000003,7.83,190.0,25.95,0.37,5,14,3
7,25.7906,-80.3164,8.8,26.999999999999996,4.92,190.0,27.96,0.35,6,9,3
7,25.7906,-80.3164,8.8,26.0,4.7,190.0,31.09,1.33,8,25,3
7,25.7906,-80.3164,8.8,29.599999999999998,5.37,190.0,21.92,0.0,9,6,3
10,27.9619,-82.5403,5.8,18.000000000000004,6.93,190.0,21.92,0.0,1,25,2
10,27.9619,-82.5403,5.8,24.400000000000002,6.71,190.0,21.03,0.0,3,30,2
10,27.9619,-82.5403,5.8,26.2,10.07,190.0,25.95,0.0,4,4,2
10,27.9619,-82.5403,5.8,26.3,12.08,190.0,34.0,0.0,4,5,2
10,27.9619,-82.5403,5.8,24.400000000000002,5.82,190.0,19.91,0.0,4,22,2
10,27.9619,-82.5403,5.8,28.600000000000005,3.13,190.0,35.12,0.72,6,28,2
11,27.6531,-80.2428,8.5,27.1,6.71,190.0,23.94,0.15,7,9,1
11,27.6531,-80.2428,8.5,27.399999999999995,5.82,190.0,40.04,0.11,8,3,1
11,27.6531,-80.2428,8.5,27.399999999999995,5.14,190.0,21.03,0.0,8,14,1
11,27.6531,-80.2428,8.5,28.400000000000002,4.47,190.0,23.94,0.0,8,16,1
11,27.6531,-80.2428,8.5,26.799999999999997,8.95,190.0,25.95,0.19,8,26,1
12,26.6847,-80.0994,5.8,20.200000000000003,5.82,190.0,19.91,0.0,1,6,2
12,26.6847,-80.0994,5.8,24.400000000000002,16.11,190.0,44.96,0.0,1,22,2
12,26.6847,-80.0994,5.8,26.900000000000002,5.14,190.0,23.04,1.96,6,9,2
12,26.6847,-80.0994,5.8,28.600000000000005,4.92,190.0,25.95,0.29,7,20,2
12,26.6847,-80.0994,5.8,27.1,8.95,190.0,29.97,0.83,8,24,2
2,26.0719,-80.1536,3.4,25.900000000000002,4.7,190.0,25.05,1.05,6,16,2
2,26.0719,-80.1536,3.4,27.800000000000004,4.03,190.0,25.05,0.68,8,11,2
4,30.4844,-81.7019,10.1,18.099999999999998,8.5,190.0,27.96,0.0,1,1,3
4,30.4844,-81.7019,10.1,27.399999999999995,4.47,190.0,21.92,0.0,7,9,3
5,30.3361,-81.5147,12.5,15.0,4.92,190.0,29.97,0.11,1,6,2
5,30.3361,-81.5147,12.5,23.299999999999997,5.59,190.0,19.01,0.3,6,7,2
5,30.3361,-81.5147,12.5,26.799999999999997,6.93,190.0,23.94,0.0,8,4,2
9,30.3975,-84.3289,19.2,12.5,3.8,190.0,19.91,0.0,1,11,2
9,30.3975,-84.3289,19.2,13.699999999999998,3.58,190.0,21.92,0.0,1,12,2
9,30.3975,-84.3289,19.2,16.3,2.01,190.0,14.99,0.0,1,15,2
9,30.3975,-84.3289,19.2,12.799999999999999,5.14,190.0,23.04,0.0,1,25,2
9,30.3975,-84.3289,19.2,20.4,6.26,190.0,23.04,0.0,2,28,2
9,30.3975,-84.3289,19.2,22.800000000000004,9.62,190.0,27.07,0.0,3,1,2
9,30.3975,-84.3289,19.2,24.0,5.14,190.0,19.91,0.0,5,10,2
9,30.3975,-84.3289,19.2,25.300000000000004,3.8,190.0,19.91,0.09,6,11,2
9,30.3975,-84.3289,19.2,25.500000000000004,3.8,190.0,16.11,0.0,6,14,2
9,30.3975,-84.3289,19.2,28.099999999999998,3.8,190.0,14.99,0.0,7,1,2
9,30.3975,-84.3289,19.2,27.299999999999997,5.37,190.0,31.99,0.42,7,7,2
9,30.3975,-84.3289,19.2,26.2,3.58,190.0,21.03,0.1,7,9,2
9,30.3975,-84.3289,19.2,25.200000000000003,2.91,190.0,16.11,0.4,8,3,2
9,30.3975,-84.3289,19.2,27.800000000000004,2.24,190.0,31.09,2.06,8,13,2
9,30.3975,-84.3289,19.2,26.999999999999996,4.25,190.0,23.04,0.01,8,15,2
3,29.6919,-82.2756,37.5,17.299999999999997,2.24,180.0,18.12,0.0,1,17,3
3,29.6919,-82.2756,37.5,27.700000000000003,14.54,180.0,44.96,0.3,1,22,3
3,29.6919,-82.2756,37.5,21.599999999999998,6.49,180.0,25.05,0.0,4,2,3
3,29.6919,-82.2756,37.5,25.799999999999997,4.92,180.0,25.95,1.32,6,17,3
3,29.6919,-82.2756,37.5,23.299999999999997,3.36,180.0,16.11,0.0,9,13,3
1,29.1828,-81.0483,9.4,27.399999999999995,5.37,180.0,44.96,0.8,7,3,2
6,24.555,-81.7522,1.2,24.6,10.07,180.0,25.05,0.0,1,21,1
6,24.555,-81.7522,1.2,23.200000000000003,12.75,180.0,29.97,1.91,2,22,1
6,24.555,-81.7522,1.2,26.700000000000003,8.05,180.0,23.94,0.0,4,1,1
6,24.555,-81.7522,1.2,29.400000000000002,16.11,180.0,27.07,0.0,6,6,1
7,25.7906,-80.3164,8.8,26.399999999999995,7.61,180.0,23.94,0.69,1,3,3
7,25.7906,-80.3164,8.8,23.200000000000003,4.03,180.0,21.92,0.0,1,20,3
7,25.7906,-80.3164,8.8,26.2,4.7,180.0,21.03,0.17,6,3,3
10,27.9619,-82.5403,5.8,23.299999999999997,6.71,180.0,23.04,0.0,1,2,2
10,27.9619,-82.5403,5.8,22.9,7.83,180.0,19.01,0.02,1,3,2
10,27.9619,-82.5403,5.8,21.5,6.26,180.0,16.11,0.0,1,20,2
10,27.9619,-82.5403,5.8,23.400000000000002,15.43,180.0,48.09,0.32,1,22,2
10,27.9619,-82.5403,5.8,23.899999999999995,10.74,180.0,27.96,0.02,3,31,2
10,27.9619,-82.5403,5.8,28.5,7.16,180.0,23.04,0.0,5,20,2
10,27.9619,-82.5403,5.8,25.799999999999997,5.14,180.0,25.95,0.25,6,5,2
10,27.9619,-82.5403,5.8,29.5,5.59,180.0,29.97,0.06,8,6,2
11,27.6531,-80.2428,8.5,28.099999999999998,14.76,180.0,40.04,0.23,5,24,1
11,27.6531,-80.2428,8.5,24.299999999999997,4.47,180.0,19.91,0.05,6,4,1
12,26.6847,-80.0994,5.8,25.599999999999998,5.82,180.0,38.03,0.63,6,16,2
12,26.6847,-80.0994,5.8,29.400000000000002,17.0,180.0,50.11,0.01,9,11,2
2,26.0719,-80.1536,3.4,22.700000000000003,6.71,180.0,23.94,0.0,1,21,2
2,26.0719,-80.1536,3.4,26.100000000000005,11.18,180.0,33.11,0.0,3,31,2
2,26.0719,-80.1536,3.4,28.899999999999995,13.2,180.0,34.0,0.86,5,24,2
2,26.0719,-80.1536,3.4,28.299999999999997,5.59,180.0,25.95,0.02,9,2,2
4,30.4844,-81.7019,10.1,14.400000000000002,4.47,180.0,19.01,0.0,2,14,3
4,30.4844,-81.7019,10.1,22.1,10.51,180.0,38.03,0.27,4,4,3
4,30.4844,-81.7019,10.1,24.899999999999995,5.37,180.0,35.12,0.81,5,22,3
4,30.4844,-81.7019,10.1,23.7,5.82,180.0,21.03,0.87,6,7,3
4,30.4844,-81.7019,10.1,28.099999999999998,7.16,180.0,18.12,0.0,6,23,3
4,30.4844,-81.7019,10.1,28.099999999999998,6.49,180.0,25.95,0.08,8,12,3
5,30.3361,-81.5147,12.5,24.699999999999996,4.92,180.0,17.0,0.0,5,10,2
9,30.3975,-84.3289,19.2,20.100000000000005,7.16,180.0,23.04,0.48,1,2,2
9,30.3975,-84.3289,19.2,16.400000000000002,3.8,180.0,21.03,0.0,1,17,2
9,30.3975,-84.3289,19.2,15.100000000000001,2.46,180.0,18.12,0.0,2,2,2
9,30.3975,-84.3289,19.2,14.899999999999999,7.38,180.0,27.07,0.0,2,27,2
9,30.3975,-84.3289,19.2,21.700000000000003,4.25,180.0,19.91,0.0,3,29,2
9,30.3975,-84.3289,19.2,20.799999999999997,4.25,180.0,18.12,0.0,4,11,2
9,30.3975,-84.3289,19.2,20.100000000000005,6.71,180.0,23.94,0.0,4,26,2
9,30.3975,-84.3289,19.2,25.100000000000005,6.04,180.0,25.05,0.0,4,29,2
9,30.3975,-84.3289,19.2,25.0,4.03,180.0,19.91,0.0,5,22,2
9,30.3975,-84.3289,19.2,27.399999999999995,8.28,180.0,25.05,0.0,6,22,2
9,30.3975,-84.3289,19.2,25.599999999999998,4.03,180.0,14.99,0.07,6,29,2
9,30.3975,-84.3289,19.2,26.100000000000005,3.58,180.0,14.99,0.33,8,29,2
9,30.3975,-84.3289,19.2,26.2,2.24,180.0,19.91,0.0,9,5,2
8,28.4339,-81.325,27.4,18.099999999999998,5.59,170.0,25.05,0.01,2,18,2
3,29.6919,-82.2756,37.5,23.400000000000002,6.04,170.0,25.95,0.0,4,27,3
3,29.6919,-82.2756,37.5,24.899999999999995,4.47,170.0,16.11,0.0,6,4,3
3,29.6919,-82.2756,37.5,25.500000000000004,4.25,170.0,23.04,0.0,6,15,3
3,29.6919,-82.2756,37.5,27.1,4.7,170.0,16.11,0.0,6,23,3
1,29.1828,-81.0483,9.4,21.5,4.92,170.0,16.11,0.0,1,2,2
1,29.1828,-81.0483,9.4,24.200000000000003,11.86,170.0,33.11,0.0,3,31,2
1,29.1828,-81.0483,9.4,27.399999999999995,6.49,170.0,21.03,0.12,8,12,2
6,24.555,-81.7522,1.2,24.499999999999996,6.71,170.0,18.12,0.0,1,20,1
6,24.555,-81.7522,1.2,21.100000000000005,5.82,170.0,19.91,0.0,1,25,1
6,24.555,-81.7522,1.2,28.000000000000004,12.97,170.0,25.05,0.0,5,23,1
6,24.555,-81.7522,1.2,28.299999999999997,17.67,170.0,42.95,0.2,6,18,1
6,24.555,-81.7522,1.2,29.400000000000002,5.82,170.0,14.99,0.0,6,29,1
6,24.555,-81.7522,1.2,29.099999999999998,8.28,170.0,14.99,0.0,7,17,1
6,24.555,-81.7522,1.2,30.300000000000004,5.82,170.0,17.0,0.0,7,28,1
6,24.555,-81.7522,1.2,30.300000000000004,6.49,170.0,16.11,0.01,8,14,1
6,24.555,-81.7522,1.2,30.400000000000002,6.04,170.0,14.09,0.0,8,15,1
6,24.555,-81.7522,1.2,29.799999999999997,5.59,170.0,14.09,0.0,8,29,1
7,25.7906,-80.3164,8.8,20.900000000000002,3.8,170.0,21.92,0.0,1,25,3
7,25.7906,-80.3164,8.8,24.099999999999998,7.38,170.0,23.94,1.33,3,12,3
7,25.7906,-80.3164,8.8,26.700000000000003,12.08,170.0,29.08,0.0,4,3,3
7,25.7906,-80.3164,8.8,30.300000000000004,5.37,170.0,21.92,0.0,7,24,3
7,25.7906,-80.3164,8.8,30.100000000000005,4.25,170.0,21.03,0.01,7,28,3
7,25.7906,-80.3164,8.8,28.699999999999996,4.47,170.0,19.91,0.94,8,10,3
7,25.7906,-80.3164,8.8,28.600000000000005,6.49,170.0,25.05,0.01,8,28,3
10,27.9619,-82.5403,5.8,27.299999999999997,11.63,170.0,25.05,0.0,5,1,2
10,27.9619,-82.5403,5.8,26.700000000000003,5.82,170.0,27.07,0.0,6,10,2
12,26.6847,-80.0994,5.8,22.299999999999997,6.71,170.0,23.94,0.0,1,21,2
12,26.6847,-80.0994,5.8,21.399999999999995,6.93,170.0,19.91,0.0,2,14,2
2,26.0719,-80.1536,3.4,25.0,6.49,170.0,21.92,0.0,3,2,2
2,26.0719,-80.1536,3.4,27.199999999999996,7.38,170.0,21.92,0.07,6,9,2
4,30.4844,-81.7019,10.1,21.2,8.05,170.0,19.91,0.0,1,2,3
4,30.4844,-81.7019,10.1,15.799999999999999,2.46,170.0,19.01,0.0,1,12,3
4,30.4844,-81.7019,10.1,24.6,11.41,170.0,27.96,0.06,4,3,3
4,30.4844,-81.7019,10.1,26.399999999999995,6.49,170.0,33.11,1.2,6,17,3
4,30.4844,-81.7019,10.1,27.800000000000004,5.37,170.0,29.08,0.0,7,1,3
4,30.4844,-81.7019,10.1,25.200000000000003,7.16,170.0,25.95,0.4,7,23,3
5,30.3361,-81.5147,12.5,23.7,8.05,170.0,23.94,0.0,4,27,2
5,30.3361,-81.5147,12.5,25.700000000000003,6.49,170.0,21.92,0.01,6,17,2
5,30.3361,-81.5147,12.5,28.299999999999997,6.04,170.0,19.91,0.0,7,4,2
9,30.3975,-84.3289,19.2,18.600000000000005,4.25,170.0,19.01,0.0,1,19,2
9,30.3975,-84.3289,19.2,15.5,4.47,170.0,19.91,0.0,2,14,2
9,30.3975,-84.3289,19.2,18.8,8.5,170.0,31.09,0.0,3,6,2
9,30.3975,-84.3289,19.2,20.500000000000004,6.71,170.0,21.92,0.0,3,26,2
9,30.3975,-84.3289,19.2,25.100000000000005,10.07,170.0,35.12,0.0,4,27,2
9,30.3975,-84.3289,19.2,25.100000000000005,9.62,170.0,29.08,0.0,4,30,2
9,30.3975,-84.3289,19.2,22.199999999999996,3.13,170.0,14.99,0.0,5,9,2
9,30.3975,-84.3289,19.2,28.000000000000004,6.71,170.0,21.92,0.0,6,23,2
9,30.3975,-84.3289,19.2,28.400000000000002,3.58,170.0,17.0,0.0,8,19,2
8,28.4339,-81.325,27.4,19.200000000000003,6.04,160.0,21.92,0.0,1,1,2
8,28.4339,-81.325,27.4,17.700000000000003,4.47,160.0,17.0,0.34,1,6,2
8,28.4339,-81.325,27.4,23.400000000000002,3.8,160.0,18.12,0.0,3,1,2
8,28.4339,-81.325,27.4,25.4,14.76,160.0,29.97,0.0,4,6,2
8,28.4339,-81.325,27.4,27.399999999999995,6.04,160.0,23.04,0.3,7,10,2
8,28.4339,-81.325,27.4,25.4,3.8,160.0,38.92,1.64,7,20,2
3,29.6919,-82.2756,37.5,26.399999999999995,10.51,160.0,29.08,0.0,5,1,3
3,29.6919,-82.2756,37.5,27.199999999999996,4.25,160.0,18.12,0.0,7,1,3
3,29.6919,-82.2756,37.5,25.700000000000003,4.47,160.0,25.05,0.0,7,10,3
3,29.6919,-82.2756,37.5,25.900000000000002,2.01,160.0,21.92,0.76,7,13,3
3,29.6919,-82.2756,37.5,26.3,2.68,160.0,27.07,2.68,7,20,3
3,29.6919,-82.2756,37.5,26.700000000000003,3.8,160.0,19.91,0.04,8,31,3
1,29.1828,-81.0483,9.4,18.400000000000002,5.82,160.0,25.05,0.0,1,1,2
1,29.1828,-81.0483,9.4,18.200000000000003,2.24,160.0,17.0,0.0,1,17,2
1,29.1828,-81.0483,9.4,18.899999999999995,3.36,160.0,14.99,0.0,2,14,2
1,29.1828,-81.0483,9.4,16.700000000000003,5.59,160.0,27.07,0.01,2,18,2
1,29.1828,-81.0483,9.4,23.5,7.16,160.0,21.92,0.0,3,30,2
1,29.1828,-81.0483,9.4,25.300000000000004,8.95,160.0,27.07,0.1,4,3,2
1,29.1828,-81.0483,9.4,25.700000000000003,3.13,160.0,31.09,0.23,6,14,2
1,29.1828,-81.0483,9.4,26.799999999999997,3.58,160.0,36.01,0.29,6,19,2
1,29.1828,-81.0483,9.4,25.700000000000003,4.47,160.0,33.11,0.69,7,21,2
1,29.1828,-81.0483,9.4,28.600000000000005,5.59,160.0,19.91,0.27,7,27,2
1,29.1828,-81.0483,9.4,26.399999999999995,19.91,160.0,59.95,0.77,9,11,2
6,24.555,-81.7522,1.2,24.099999999999998,7.61,160.0,18.12,0.0,1,6,1
6,24.555,-81.7522,1.2,23.200000000000003,6.71,160.0,17.0,0.0,2,18,1
6,24.555,-81.7522,1.2,27.1,10.96,160.0,19.91,0.0,4,5,1
6,24.555,-81.7522,1.2,26.399999999999995,9.4,160.0,21.03,0.0,5,12,1
6,24.555,-81.7522,1.2,30.599999999999998,9.4,160.0,18.12,0.0,8,31,1
6,24.555,-81.7522,1.2,30.100000000000005,6.71,160.0,23.04,0.01,9,6,1
7,25.7906,-80.3164,8.8,22.299999999999997,5.37,160.0,19.91,0.0,1,6,3
7,25.7906,-80.3164,8.8,24.6,5.37,160.0,23.04,0.18,3,2,3
7,25.7906,-80.3164,8.8,23.400000000000002,4.25,160.0,19.91,0.0,3,10,3
7,25.7906,-80.3164,8.8,21.999999999999996,4.92,160.0,19.01,0.0,3,22,3
7,25.7906,-80.3164,8.8,26.700000000000003,8.5,160.0,25.95,0.0,4,5,3
7,25.7906,-80.3164,8.8,27.299999999999997,6.71,160.0,23.94,0.0,5,15,3
7,25.7906,-80.3164,8.8,28.400000000000002,6.93,160.0,23.94,0.11,6,5,3
7,25.7906,-80.3164,8.8,30.300000000000004,6.49,160.0,19.91,0.0,7,7,3
7,25.7906,-80.3164,8.8,28.600000000000005,3.36,160.0,17.0,0.1,7,19,3
7,25.7906,-80.3164,8.8,28.099999999999998,6.04,160.0,23.04,0.0,8,2,3
7,25.7906,-80.3164,8.8,29.699999999999996,4.7,160.0,27.07,0.06,8,29,3
11,27.6531,-80.2428,8.5,14.799999999999999,4.7,160.0,16.11,0.0,1,25,1
11,27.6531,-80.2428,8.5,28.400000000000002,7.38,160.0,25.95,0.0,7,10,1
11,27.6531,-80.2428,8.5,26.900000000000002,3.8,160.0,27.07,0.3,9,2,1
12,26.6847,-80.0994,5.8,24.6,5.59,160.0,19.01,0.07,6,4,2
2,26.0719,-80.1536,3.4,21.599999999999998,5.37,160.0,18.12,0.0,1,6,2
2,26.0719,-80.1536,3.4,22.399999999999995,6.93,160.0,19.91,0.0,2,18,2
2,26.0719,-80.1536,3.4,23.600000000000005,10.29,160.0,27.07,0.0,3,13,2
2,26.0719,-80.1536,3.4,23.8,8.5,160.0,29.97,3.7,4,23,2
2,26.0719,-80.1536,3.4,26.3,7.38,160.0,21.92,0.15,6,4,2
2,26.0719,-80.1536,3.4,26.599999999999998,6.71,160.0,23.04,1.24,6,5,2
4,30.4844,-81.7019,10.1,13.699999999999998,3.58,160.0,19.91,0.0,1,11,3
4,30.4844,-81.7019,10.1,17.1,3.58,160.0,19.01,0.0,1,16,3
4,30.4844,-81.7019,10.1,26.900000000000002,4.7,160.0,19.91,0.54,8,21,3
5,30.3361,-81.5147,12.5,18.600000000000005,8.95,160.0,29.97,0.0,3,7,2
5,30.3361,-81.5147,12.5,23.600000000000005,7.83,160.0,27.96,0.0,4,23,2
5,30.3361,-81.5147,12.5,25.4,8.28,160.0,25.95,0.0,4,28,2
5,30.3361,-81.5147,12.5,25.700000000000003,8.05,160.0,23.94,0.0,6,20,2
5,30.3361,-81.5147,12.5,28.600000000000005,5.82,160.0,17.0,0.0,7,6,2
5,30.3361,-81.5147,12.5,26.900000000000002,4.92,160.0,18.12,0.0,7,9,2
9,30.3975,-84.3289,19.2,17.9,5.82,160.0,19.01,1.2,2,22,2
9,30.3975,-84.3289,19.2,20.799999999999997,4.7,160.0,19.91,0.0,3,27,2
9,30.3975,-84.3289,19.2,20.799999999999997,5.59,160.0,29.97,0.11,3,30,2
9,30.3975,-84.3289,19.2,22.800000000000004,5.37,160.0,19.91,0.0,4,21,2
